Channel Link,Channel Name,Channel Icon,Affinity Index,Power of Influence,Views,Users,Age,Gender
https://www.youtube.com/channel/UC3uFY4OammL_2_e-o7UoZAQ,كوكتيل لتزيين,https://yt3.ggpht.com/hbje35Uz6lpKFggUK3iqZNGQ8gTIT77dDUQWvhCBBKjPvDEGg8aJlPesuUOAaS_qaHPlZCwk7A=s88-c-k-c0x00ffffff-no-rj,25,0,250,100,,
https://www.youtube.com/channel/UC3uOXQfZsAU2NMrZxraw5Aw,JD,https://yt3.ggpht.com/UrvgBePQ29A445uAW4xZnBxU7vtl-obgaqR-HrPhRtv30BtKqRd8Yu-ThpFY1w4WK20y-T__GQ=s88-c-k-c0x00ffffff-no-rj,18,0,2000,1000,"18-24 : 53.8%
35-44 : 46.2%",Male : 100.0%
https://www.youtube.com/channel/UC41P3P-GQ2hBFdcEFboPnsg,FT chan,https://yt3.ggpht.com/ytc/AKedOLQRiAjKmvsThwPua8h7n0tUEaIh5pNUXbZyjSvRFA=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC4BYMDJmgQU30A3cjWt5VNw,قناة الفكر السعيد | HAPPY THOUGHT,https://yt3.ggpht.com/LlhNKFot-KIPHEGuteO9ZMW--MVyjnw19FzlHIi1jpgDzjO0H2A7OOETnuhfRj48IClIV-wKpA=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC4WJrtmfNjQvGCoclHpUb8Q,الشرح السهل,https://yt3.ggpht.com/ytc/AKedOLSzwUB6LWvDrUFwPLdqPkHNkyrKIpG1Hk6w7V7Hsg=s88-c-k-c0x00ffffff-no-rj,5,0,300,100,,
https://www.youtube.com/channel/UC4YUjbS2Ojr3CuxK8VuftCQ,SoulSnack,https://yt3.ggpht.com/ytc/AKedOLSlicgb4W2VYYPVTespebb8frt2uYI2IK81ymQH=s88-c-k-c0x00ffffff-no-rj,15,0,150,100,,
https://www.youtube.com/channel/UC4cTmHcWEXfkRdCvFLe4KiQ,PaidFromSurveys,https://yt3.ggpht.com/ytc/AKedOLRrHsSMuFVOlk0u972FxeqEvLlrixKI7xvUpH87Dw=s88-c-k-c0x00ffffff-no-rj,100,0,1000,150,,
https://www.youtube.com/channel/UC4eBoDjAEot1ZY6ziiWYiiw,مشروع Machro3,https://yt3.ggpht.com/ytc/AKedOLR6oUfHnu6ZsHOZgWT-_JBvKrtICoS9ZPIzVkEFOw=s88-c-k-c0x00ffffff-no-rj,4,0,150,150,,
https://www.youtube.com/channel/UC4js5Csuxbc2hluTp3H5jUw,التوينز شهد وشمس,https://yt3.ggpht.com/-xMqHRL_fhnrrGkkLW1ab_oZgqtKwW03kxO4EsLC3YM9VD9wesvvbrKVsDh8kCxpcGta-diVRw=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC4kRorAXuIkyIX6vwXKaLWg,المخبر الاقتصادي - Mokhbir Eqtisadi,https://yt3.ggpht.com/1WyjGoSd5LWXH2tfhUI9a9YupM5XFbzR-ySeeyWMhpJ4QhGae_CI2haD4EqL5vn3DX_9iob7AhQ=s88-c-k-c0x00ffffff-no-rj,5,0,6000,4000,,
https://www.youtube.com/channel/UC4svNwQ_DDOyhUmawpCNbMw,اتعلم يوتيوب Learn Youtube,https://yt3.ggpht.com/v2up3HAUq98Jz2UOFwsQ11cytbg3HlBwByr3nwy7CEZs-NcPfQBroUOSAvsn_ru1bpG5duZVkA=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead,https://yt3.ggpht.com/ytc/AKedOLTA-k0TzhGuBIVTQ9S0C0Mc6BsIUFLHjz1Np5XDbQ=s88-c-k-c0x00ffffff-no-rj,15,0,150,100,,
https://www.youtube.com/channel/UC4zY41mpQTXoNPXYgIx2ZnQ,أ.د خالد المصلح,https://yt3.ggpht.com/ytc/AKedOLQU1zzKY220wGDHz5IbJtnanYp4myRM3m-WLFjNRA=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,,
https://www.youtube.com/channel/UC5-Cjkz-yTVsA7D0fJkad6A,الرائد التقني,https://yt3.ggpht.com/ytc/AKedOLSjDpm42FGm851fYTDPFCaZRnW-812wletbT3GJ6Q=s88-c-k-c0x00ffffff-no-rj,100,0,1000,450,,
https://www.youtube.com/channel/UC50uCdUubc04xXZz7bqv5ng,Investigations et Enquêtes,https://yt3.ggpht.com/ytc/AKedOLRgyEd1NPTv6LDtqcHUySZTSQNsbcg0_cDdnpnD-A=s88-c-k-c0x00ffffff-no-rj,33,0,2000,150,"25-34 : 31.5%
18-24 : 20.4%
35-44 : 25.9%
45-54 : 22.2%",Male : 100.0%
https://www.youtube.com/channel/UC54lAQjBtoXgMg-3Ia7jztw,قناة تفسير الاحلام والرقيةالشرعية /فاطمة الزهراء,https://yt3.ggpht.com/ytc/AKedOLR03l8BLCUePJKgYnq50QDcwJ7xcOOYAVymTHKN=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,,
https://www.youtube.com/channel/UC54tll-SLV9T0RPd1W7YO1g,Sara Diaries,https://yt3.ggpht.com/Il2jVTiEg2BoNgBhHKl0q_QlfPA5PMtfTa62L9cgQ5aSGvo7xY0QebHccmqvfaqdeC-9Ndnk=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC5H1Xd_0UDx5Fy7-9Bl1mvg,ابراهيم الوادعي,https://yt3.ggpht.com/ytc/AKedOLSGy20qJ5ngKJNSV1Uf5JtiWE6FXQGS7EsfncMujw=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC5X0rnyJL0PWd650l2T8_ng,LcLc,https://yt3.ggpht.com/ytc/AKedOLSFHTCHtvnNtf-KTGj_aeI-Hk6Gu1Zg_gj97DNeHA=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,18-24 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC5YKivGUTTQmhSuaXbxfZSg,Proactive Thinker,https://yt3.ggpht.com/ytc/AKedOLSRMeD3rZrnEJQUl5fJji7NAxVQe47shApgMmJ-JA=s88-c-k-c0x00ffffff-no-rj,100,0,1000,450,,
https://www.youtube.com/channel/UC5_TxxYO_RPQz-FsWwgBs2A,Techno Soft,https://yt3.ggpht.com/ytc/AKedOLQ-c8nAxSse1jnoL_vByI4Tb6wU-voFNt_F2zpb0A=s88-c-k-c0x00ffffff-no-rj,15,0,150,150,,
https://www.youtube.com/channel/UC5lh447RltydvmbRgr3YiMA,ابراهيم فودة Ebrahim fouda,https://yt3.ggpht.com/ytc/AKedOLTnqNDDXNziYv-TuT1Mn3-0VFwGutuXmlWLW4ahQg=s88-c-k-c0x00ffffff-no-rj,2,0,150,100,,
https://www.youtube.com/channel/UC5rUhLWmnTZWtdd8rI9xiCw,Hamza Abdrzaq,https://yt3.ggpht.com/jPqxYm415LTUDnrIoMljq5EKPU9gZH_PKZrcmrcJnxjL7fw_QSMisUayR5aZ-YZKP05Q4sin3A=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC64gDuHAoXO9X6dUhS-2Wfw,AlSayed Maher - نعامة,https://yt3.ggpht.com/dFUbji6TfYQn_dVlNdLjKiOyISfGjwVrhzvCP4eL_F4tjIE5sF-NU5h8P5volCUFPBypgpfOxw=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC6HYHWSz54U500KsyZfte0A,الحـسن أبوالخير,https://yt3.ggpht.com/Y-U1eKPxUQwiyCmkxeExzCyT6O9PoS2vSPOkLIHrWGABg4O00vdacCctnHreDuKkT0Ivmu2ZNyM=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC6JPzT0O-miO8anNi7EksAg,الربح للمبتدئين AHMED ABDO,https://yt3.ggpht.com/shm7xOCJPJ28-zW3_CW0D82X4FUUwN7qr_aF4ixtFgkim8O19lcVwZm6kQEWeCW9inD9pLS_=s88-c-k-c0x00ffffff-no-rj,4,0,150,150,,
https://www.youtube.com/channel/UC6RzhpVvcxwW-oZ9oYiXO0Q,Power of Trading,https://yt3.ggpht.com/ytc/AKedOLTQJNI7xZkZpIsOJIsF9DV1QG-Gna3UXUtcLXA7Aw=s88-c-k-c0x00ffffff-no-rj,40,0,400,250,,
https://www.youtube.com/channel/UC6T76Kd6_Kgiy52WxKnIFBA,احمد سليمان,https://yt3.ggpht.com/MXexbSnqRnkjZ1aFI7tbSbV1Q9a3GwgO1uQUrd_SKME5Oe4XC0btOIXkbCDh-pJ4rXDUlISG7c4=s88-c-k-c0x00ffffff-no-rj,25,0,250,100,,
https://www.youtube.com/channel/UC6Xa9qxwYdLxV8hnV-3sVVQ,The Banker المصرفي,https://yt3.ggpht.com/R3qAwAhh5c0pifyWyHysX-h3WbizkHD1nzu0LAnNqC4C432XhSYxdO1GDJ0Rb5AclQ8qd_NTOg=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,,
https://www.youtube.com/channel/UC6bxy7RUpjtPuCuq-O3QdOw,تقني في ربح وإستثمار البتكوين,https://yt3.ggpht.com/ytc/AKedOLRELRMjPeV2geh3aeMHKi2rDamPr2X44p7cwDqq=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC6kGAN9GZLfn41qhOmSrHag,Tele Orient,https://yt3.ggpht.com/9QzcO91Pqbke0sfb-tAb8vxSYIwFyrjH_y_032oParesOP8nQPIHJUYDbUpIwytHPRWcHb3orQM=s88-c-k-c0x00ffffff-no-rj,13,0,250,150,,
https://www.youtube.com/channel/UC6moLQPuPJqKVX2be7SZuTA,XOX STUDIOS,https://yt3.ggpht.com/nt9wmo1u_G8Da2LFcQNepexrsu6Z5wLTdJzD-eIbEL2FqjvgFOe_BmhIdY7HKrGXU1qX1pwN=s88-c-k-c0x00ffffff-no-rj,11,0,100,100,,
https://www.youtube.com/channel/UC6p3l4YoThOGK5eRwlGaXQA,محمد مصطفى Mohamed Mostafa,https://yt3.ggpht.com/ytc/AKedOLRgGrvZUoTkUTLeVB35HC39Htqns3FkZxby0IQ_6w=s88-c-k-c0x00ffffff-no-rj,6,0,1000,450,,
https://www.youtube.com/channel/UC6sY9dhPqDpJ8Y5uHUvqpHg,ميزة - Miza,https://yt3.ggpht.com/ytc/AKedOLQNk2cuT9A_LxR6wwqsSUvr22nIDKfoV-gai0Bk=s88-c-k-c0x00ffffff-no-rj,2,0,100,100,,
https://www.youtube.com/channel/UC7EFWpvc1wYuUwrtZ_BLi9A,KLT,https://yt3.ggpht.com/-m2wumZgaN7GdT4i7wbg6TwgR2g6_2MW55vxqpWTEnjXXr21883jU6UQTi_HXoLp2TDtdwUx=s88-c-k-c0x00ffffff-no-rj,8,0,250,150,Unknown : 100.0%,Unknown : 100.0%
https://www.youtube.com/channel/UC7PkxNdn0AQFK-bku8r5Fnw,Olix,https://yt3.ggpht.com/Q7caRAPKM_VInuR0AAY5XslV9rhWtkuYT2kLOsepRBlneRPLM9oZ_magmny-ycthunf3cHCNnQ=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC7XDNgmQUEA5Qnb4gDG09Jw,Shams Crypto,https://yt3.ggpht.com/tfZDeMvTaM8ZxRYBLLJzPDoI_aIrgKxAKmli0yJwJmm11IUEo6_wzFGepTWVxc2V96UOiX7VlLU=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UC7YOGHUfC1Tb6E4pudI9STA,Mental Outlaw,https://yt3.ggpht.com/ytc/AKedOLT6Y8GIZMl3dkI173eYQ_-zFLTJBp1BB-8dyeu0kA=s88-c-k-c0x00ffffff-no-rj,50,0,1000,1000,,
https://www.youtube.com/channel/UC7aFJl_PxpkBkrFmd-QHnLw,ابو محمد ابن يمين,https://yt3.ggpht.com/TDr-jDIOCft1_Al3aqj_Wd_ejAJr_YRnj_O0t_za_VbunlT4ZjDvpe2SUr02HCForMeH5BkQsVA=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC7p-Zy2bE_lsYcTQGRCCK1A,FOREX VIDEOS - القناة الرسمية,https://yt3.ggpht.com/My0QhlQKGOX9svb_7v_PJBml5Oc8VMFGxkCyGDahVFc5MPu7o6Zp5dw9mz3M1G_oHzZUG7tExQ=s88-c-k-c0x00ffffff-no-rj,30,0,300,250,,
https://www.youtube.com/channel/UC82pJpsj-S2W9nN2xb8JQyQ,عالم الانترنت ببساطة علاء الشامي,https://yt3.ggpht.com/kjQwQMyDYN1Ih2743SGi1JD5QmcP2_AxSynb7q3acG-JrwkPGjsn9EAwPKNdQ1KKy8Poon8U=s88-c-k-c0x00ffffff-no-rj,80,0,4000,1000,,
https://www.youtube.com/channel/UC8InlEbQ_MMMMv4QVaV8IKQ,Lavender,https://yt3.ggpht.com/Ke3ynhgXj4ke-vvdS_oyNWl1g8qOCNuDVNn5W3CT2UZvci64B_a-DOC482UNUMCJCayQBZ9B=s88-c-k-c0x00ffffff-no-rj,13,0,100,100,,
https://www.youtube.com/channel/UC8JUEl1CohYTVd6YIfqRVRQ,المتفكر,https://yt3.ggpht.com/ytc/AKedOLQtl6NTLm4Rn_otEK4tFVdOiXMot0_bE4crAMSZmg=s88-c-k-c0x00ffffff-no-rj,1,0,250,250,,
https://www.youtube.com/channel/UC8VSEbxN7lnyJFBwr70ZAOQ,محمد الصاوي Elsawy,https://yt3.ggpht.com/ytc/AKedOLTT24nmBEn4IKIuOUsCDyjS3DPCQtObOAYiLB980Q=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC8_rCtlS9TF6bPN6JP_8bQw,أترو بلس/ Atro Plus,https://yt3.ggpht.com/ytc/AKedOLSsxsKk2HyLX7jMmDfN1z7tTJ3OeJADjT9Izz8p=s88-c-k-c0x00ffffff-no-rj,8,0,300,250,,
https://www.youtube.com/channel/UC8bbajgwboU00BEKN27OQGg,Element X but Shorter,https://yt3.ggpht.com/k1m5NoHs0_--OjXi7diKsERRFhKstd7EFID5CAqJU6H7QE_fnAqPVnaiDe5ie0uD6yA-MvbW=s88-c-k-c0x00ffffff-no-rj,13,0,3000,3000,"25-34 : 10.5%
18-24 : 35.1%
35-44 : 45.6%
45-54 : 8.8%","Female : 22.8%
Male : 77.2%"
https://www.youtube.com/channel/UC8c64PVIp3imkciSe2bmh_A,Emma Art عالم الألوان,https://yt3.ggpht.com/ytc/AKedOLSavbMPIT7gIbcNlTWajs5v3wm7t8wcw5sRBIPBCg=s88-c-k-c0x00ffffff-no-rj,40,0,400,250,,
https://www.youtube.com/channel/UC8gO9oUSR0JGoT-2aoI0AYQ,الشامي تك,https://yt3.ggpht.com/ytc/AKedOLR7B9-lsoH3GYeIFJn3Wsk_oANxiPclqhX33-H2vA=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC8q2GgxOUS_Dzd5KIYeJQIw,Black Beard Projects,https://yt3.ggpht.com/ytc/AKedOLTz-QRTvit494VZcoe1NYL0URVe0-n5wm4BPJKE=s88-c-k-c0x00ffffff-no-rj,25,0,1000,1000,,
https://www.youtube.com/channel/UC8uyyJzi2DGE6zkSfCsWpgg,خدماتي - Khadamati,https://yt3.ggpht.com/ytc/AKedOLSCpPSYTzWnVyl4l3TvQmzn-mAVSxxsa3tTkwKZ=s88-c-k-c0x00ffffff-no-rj,45,0,450,450,,
https://www.youtube.com/channel/UC94m18wtI9QAYrXKXqFPWDg,Ben Mallah,https://yt3.ggpht.com/ytc/AKedOLR1yR_cbpPvsYJijZWrrtVUIjQelUQ3r6qEa-KBiQ=s88-c-k-c0x00ffffff-no-rj,13,0,100,100,,
https://www.youtube.com/channel/UC9FqpQX13mX-lLBWlTZ6Q0Q,Ameli TVIT,https://yt3.ggpht.com/GpPClIZylCIluDS0F4ISP7nDcEvpH3VgMxvN5fexdDRW_4W6gaukmfkQDt44H3ffr4CGSZjZ=s88-c-k-c0x00ffffff-no-nd-rj,50,0,1000,1000,,
https://www.youtube.com/channel/UC9LM8n6mov0NLqU7TvmTelA,AHMED SELMANI,https://yt3.ggpht.com/0igaQbD7kgX4GTEbe79leoHmHW4QImtwJ-rqDjge8msjqoD78lelBNgyl7QvZWTgd_OETton6D0=s88-c-k-c0x00ffffff-no-rj,1,0,400,300,25-34 : 100.0%,Male : 100.0%
https://www.youtube.com/channel/UC9NWqv4atYqYcbi5raLmwgA,بيتر -  Beter,https://yt3.ggpht.com/T-EebxJQfMy3cP8LZKFYyZhCWilTQBXSGhvJuT0Re2ae_7u4UNzcP0H-jtnAMiXgnRxEVu2EaWk=s88-c-k-c0x00ffffff-no-rj,5,0,100,100,,
https://www.youtube.com/channel/UC9Rp-2wgwmd1uVbUkDQ-sIA,,,2,0,100,100,,
https://www.youtube.com/channel/UC9UZhC_rLA_OzUy8JRICGtw,The Crystalline Gamerz,https://yt3.ggpht.com/PbwqoVsZf6yeYxjIYf1RZUl8T2j7GH1yCpyb7iwEjLmnp2YerCJfaNV3Xu27uhlBMzrpgnfU=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,35-44 : 100.0%,"Female : 57.1%
Male : 42.9%"
https://www.youtube.com/channel/UC9YLKSoHrurgp4-ryzlgLTA,بيتكوين العرب,https://yt3.ggpht.com/ytc/AKedOLQicwjaOzxvjcE43lJ_6iJ1IUXqpzlHq4CG63T1=s88-c-k-c0x00ffffff-no-rj,15,0,150,100,,
https://www.youtube.com/channel/UC9gw3iTsmhoGnSSkWpwvt3Q,,,3,0,150,150,,
https://www.youtube.com/channel/UC9ojnKfoG57YcHPzjcVQcww,Pepsi Ksa I بيبسي,https://yt3.ggpht.com/ytc/AKedOLQkGvxAnEMw3xRINShbhor0UTLlVw4bYWcJvlu_5A=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,https://yt3.ggpht.com/ZXzzbr5H1S-SnPZGPigsFBY-Hlqyd6oY8gl09J6nXarEFurd_ggnsKZ8WPK4CAJuZ0W8vxN9a_A=s88-c-k-c0x00ffffff-no-nd-rj,1,0,300,150,"25-34 : 11.2%
18-24 : 47.5%
Unknown : 10.2%
35-44 : 23.7%
45-54 : 7.5%","Female : 89.8%
Male : 10.2%"
https://www.youtube.com/channel/UC9t0o1LC98t-1DAqPLOq-Gg,M’s Lovren / مس لوفرين,https://yt3.ggpht.com/tsD76YVeQ2-oP22qB_NCKrDhPXgGkQH0qf298XLbfkXN_yzSkp9OsWOb0mX4UjAPYS-a3pI00Q=s88-c-k-c0x00ffffff-no-rj,5,0,150,150,,
https://www.youtube.com/channel/UC9x0AN7BWHpCDHSm9NiJFJQ,NetworkChuck,https://yt3.ggpht.com/ytc/AKedOLTHjL08GyIUwy_6DxA3GtUzyPU1aOs2CwgNtuRJ4A=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UC9xL_xXRc8jff1dvNRjzdXw,الشارع العربى,https://yt3.ggpht.com/Ppf4AhrxxQkKvvTdJx1XbkC2TGedCozEewh7IRj02nOg8lFFPOZX6s6kC5Hdq0zQIKSef1cvsg=s88-c-k-c0x00ffffff-no-rj,0,0,150,100,,
https://www.youtube.com/channel/UC9y6bBpet96iHJ0FS65mNTA,"محمد صقر تك , Mohamad Sakr Tk",https://yt3.ggpht.com/CpyoLm1k1Q93k2A2L-2HmH07aphS91zeOSaBLbgilhOeMNm9YHpkXQA68urVv_PaFvdZJeLTlQ=s88-c-k-c0x00ffffff-no-rj,20,0,1000,1000,,
https://www.youtube.com/channel/UC9yk_6ks1g1ipJJsxtLKLcA,The Secret Mindset,https://yt3.ggpht.com/1gocNMuZ3Cf6BEw_lEOJalmBBdoZ6k2P_6nNGJt05Qo2V-ON4SW6TnOZKleqw92JdRPxkfIFCA=s88-c-k-c0x00ffffff-no-rj,100,0,1000,300,,
https://www.youtube.com/channel/UC9zRHFLmX18-hUsgM6vqF6g,حبيب للمعلوماتيه,https://yt3.ggpht.com/ytc/AKedOLS6Vw14bJ9xd71LwqCPEqlRt1zH-nGQXMH2i6N8=s88-c-k-c0x00ffffff-no-rj,10,0,100,100,,
https://www.youtube.com/channel/UCA-q73tO4T0B6v0zF4O3Zyg,Android Abram,https://yt3.ggpht.com/ytc/AKedOLTan0D5PFqKtuVQbJeiYt4Uj6Z3kBPLWGFFubQA1g=s88-c-k-c0x00ffffff-no-rj,5,0,100,100,,
https://www.youtube.com/channel/UCAIvSz9jsSXKuGon49iS2lw,KSLV Noh - Topic,https://yt3.ggpht.com/ytc/AKedOLS-fxBD4F6vKFq8REpqV6IJiOKtTygC-tpONkMJ=s88-c-k-c0x00ffffff-no-rj,40,0,400,400,"25-34 : 23.3%
18-24 : 76.7%",Male : 100.0%
https://www.youtube.com/channel/UCAJcU9SesgVqsJ8M0l7zYrA,Fanatik Film - Yerli,https://yt3.ggpht.com/ytc/AKedOLThlUfjuPdcp74ZlGjPuJRCkQJp2ZyioZudUp--9g=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"25-34 : 25.3%
18-24 : 24.9%
Unknown : 4.3%
55-64 : 4.4%
35-44 : 27.5%
65+ : 1.9%
45-54 : 11.8%","Unknown : 1.4%
Female : 32.1%
Male : 66.5%"
https://www.youtube.com/channel/UCAU8JhQDfpRsb2GhtIXp_cw,Our Family Life حياة عيلتنا,https://yt3.ggpht.com/ytc/AKedOLQGPiVl04EI7yrfZlUKh4vCRty6v1y4WmWRXnZl=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,"25-34 : 24.2%
18-24 : 36.4%
35-44 : 39.4%","Female : 47.0%
Male : 53.0%"
https://www.youtube.com/channel/UCAYrlUz04k1NL72lJnm6Wsw,رأفت للمعلوميات - RfT Ably,https://yt3.ggpht.com/3FXafwHTCEAqkrY_4YATfZ0TVf0gs1HfTpyJdzh2JD4LwnbyfaIfyHnfuSBDdl3czFvFxoltXw=s88-c-k-c0x00ffffff-no-rj,2,0,150,150,,
https://www.youtube.com/channel/UCA_iOQv-1s4CRRPbvIWqD4A,باش محاسب,https://yt3.ggpht.com/xwhfVxN03CHMOWnCOLvt5bqmpWaNB_lwymRTM9N9zgyZvdfD9aIylCs472_GtXQE2VVDKidZGFw=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UCAeAB8ABXGoGMbXuYPmiu2A,The Swedish Investor,https://yt3.ggpht.com/ytc/AKedOLReLSP2eyS6CTA2f__cXzXijHd9EQyoY8LSKhE-=s88-c-k-c0x00ffffff-no-rj,28,0,250,150,,
https://www.youtube.com/channel/UCAtYkwdhJ5o32z7gS-ef5vg,TommyNFG,https://yt3.ggpht.com/zKbCZQOolbfumXm1wIu2SAAs6gjiS-Y_bLWnL4L8Oxa-hSTS4IjUaryot7nslR1LOzyM7If5guI=s88-c-k-c0x00ffffff-no-rj,50,0,1000,400,,
https://www.youtube.com/channel/UCAv0OOU9A0Jt06d56P-BtAA,Processing Brains,https://yt3.ggpht.com/ytc/AKedOLQ0dCfuIJaaHaXkY3IPyikUTqjTRg6YQ-u0plVHsg=s88-c-k-c0x00ffffff-no-rj,3,0,100,100,,
https://www.youtube.com/channel/UCB0wj-V4rP5temGyLBDGJ0w,الاحجار الكريمة وعلوم متنوعة,https://yt3.ggpht.com/ytc/AKedOLQEP7_pOup12sjDK0hCcqSEz8ulFkOmRXR_X9dW=s88-c-k-c0x00ffffff-no-rj,5,0,100,100,,
https://www.youtube.com/channel/UCBE5ZWoRMHRdet2shAWoUkA,محمد صابر - mohamed saber,https://yt3.ggpht.com/_7vAq6aQarcitDX5WoID3qhAxLq6GBrnOogs-Tk6Q5cV451UfUT-FoMt3CAknPyrjNZGSFCGy8g=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UCBN3q8Ad62kMvzHag-lnQuQ,لوقا عادل - loka adel,https://yt3.ggpht.com/xYRDPNrk3q7lYkwoMx7XsGEjF4PGxozZOaU1jU-1V7oGD15vPW9AXHSyMPpaHAt2CQDjYPFbVw=s88-c-k-c0x00ffffff-no-rj,20,0,3000,2000,,
https://www.youtube.com/channel/UCBXMUJmEun9rkOb4-tE3qpg,استاذه في الربح للمبتدئين professor,https://yt3.ggpht.com/ytc/AKedOLR3_5q9Qbt0AZnV-1WaKFWUQ2TUIjYAKm7XWzOg=s88-c-k-c0x00ffffff-no-rj,1,0,250,250,,
https://www.youtube.com/channel/UCBXqqeaEuEW421qTymT55Fw,Audiolaby | أوديولابي,https://yt3.ggpht.com/cyhHLkFXthtTgceJTZ8VIMI5G8wJ6sypWDqit8VzN88oYQY8gutIg-nfsMD8FyxDWbynMjYi6A=s88-c-k-c0x00ffffff-no-rj,3,0,1000,450,,
https://www.youtube.com/channel/UCBcWTd7g-sfuZGVldAM5Jqw,Online Business Mind,https://yt3.ggpht.com/ytc/AKedOLRp2gjZkFgraj5mrJGgRKcMCuONU5uENDMAR6MG=s88-c-k-c0x00ffffff-no-rj,5,0,100,100,,
https://www.youtube.com/channel/UCBeSfYwv0ZUv8jinR6wi4PA,اسعار الذهب و المعادن,https://yt3.ggpht.com/3_cq6I79NTbm4MbwJbb6V7Xym3LXv_4dE5wqzpYeEX9NvD_PKW82Ibqv2FtM6lMEAjifySJe=s88-c-k-c0x00ffffff-no-rj,1,0,150,150,,
https://www.youtube.com/channel/UCBl1rvUVvwlnvkR4DdzfciA,Badwi Trades,https://yt3.ggpht.com/AHDVus-XpjAF9h9MZL_giREWU5Wt2zllIPNy3hX_f0K_-eI0C1H9cDTQhx-afvul5WMwitITk48=s88-c-k-c0x00ffffff-no-rj,100,0,2000,300,,
https://www.youtube.com/channel/UCBmOEbcilGQsXd0c3fXx5dg,JSMY ZONE,https://yt3.ggpht.com/ytc/AKedOLR1Ury7doi_oiNVQivVNdPi7f2CtLy-5CLyOKOd6w=s88-c-k-c0x00ffffff-no-rj,13,0,1000,250,,
https://www.youtube.com/channel/UCBoOGqKmEnSuPkovpv47xcw,Erkan Davulcu,https://yt3.ggpht.com/ytc/AKedOLRV_O6ZYT2e1ZpzBuWHuZsxjzS9kuz2xj4QVAvnigU=s88-c-k-c0x00ffffff-no-rj,0,0,100,100,"25-34 : 14.1%
18-24 : 8.8%
Unknown : 3.3%
55-64 : 19.0%
35-44 : 21.3%
65+ : 7.0%
45-54 : 26.4%","Unknown : 2.8%
Female : 70.7%
Male : 26.5%"
https://www.youtube.com/channel/UCBv0AMWACcYn3SqNboQMAkw,MrMahmoudhamouda,https://yt3.ggpht.com/ytc/AKedOLRr9eg70Em36FXrpGfL4toOxPRB3eN7oGWXpUdA=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
https://www.youtube.com/channel/UCBvc7pmUp9wiZIFOXEp1sCg,DemolitionRanch,https://yt3.ggpht.com/ytc/AKedOLS9OkMn999cWeJx8goq9wAWTKWJYJHYOTnoMTnEFA=s88-c-k-c0x00ffffff-no-rj,5,0,150,100,,
https://www.youtube.com/channel/UCBviUkaeHb3SQPdtIRTNtJQ,HardReset.Info,https://yt3.ggpht.com/ytc/AKedOLQER_6y77R2pUE0khj3oO-mxuIbQcnk-o4bNL03qQ=s88-c-k-c0x00ffffff-no-rj,1,0,100,100,,
